shortcode,content_form,folder,n_jpg,n_mp4,n_slides,has_frames,n_frames,has_transcript,transcript_nonempty,media_id,caption,comments_count,like_count,media_product_type,media_type,permalink,timestamp,reach,saved,views,total_interactions,comments_downloaded,year,Not_reel,month,dayofweek,hour,ig_pk,owner_username,owner_id,media_type_api,product_type_api,taken_at,has_audio,video_duration,location_name,n_hashtags,n_mentions,music_source,audio_type,song_title,artist,audio_id,audio_cluster_id,music_duration_ms,is_explicit,mashups_allowed,tagged_usernames,tagged_user_ids,n_tagged,coauthors,coauthor_ids,n_coauthors,product_tags,n_product_tags,n_featured_products,sponsor_usernames,is_paid_partnership,features_status
DQbtxA5iM6Q,reel,multimodal_dataset_fixed\reel\DQbtxA5iM6Q,0,1,1,True,34,True,True,17964946223992257,"Pier Vittorio Tondelli in Biglietti agli amici scrive: “Ma io volevo baci larghi come oceani in cui perdermi e affogare, volevo baci grandi e baci lenti come un respiro cosmico, volevo bagni di baci in cui rilassarmi e finalmente imparare i suoi movimenti d’amore” e a me é sempre sembrata un’immagine cosí chiara e bellissima che era come se potessi vederla. Quando ho provato a disegnarla, poi, ho sbagliato tutti i colori, ma di questo Vittorio non ha colpe.",285.0,40139.0,REELS,VIDEO,https://www.instagram.com/reel/DQbtxA5iM6Q/,2025-10-30 12:18:51,630686.0,1092.0,1411894.0,42404.0,1.0,2025.0,False,10.0,Thursday,12.0,3754795994656067216,camihawke,15526265,2.0,clips,1761826659.0,True,76.30000305175781,,0.0,0.0,licensed,licensed_music,On Melancholy Hill,Gorillaz,738185393292814,1986509235012602,233866.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DQEb1E1iBek,reel,multimodal_dataset_fixed\reel\DQEb1E1iBek,0,1,1,True,2,True,True,17922394641168662,Tra qualche giorno ci sarà l’ora solare e rimpiomberemo nell’oscurità alle 16:30 del pomeriggio.  Io non posso accettarlo. Scusa Batman.,2356.0,184727.0,REELS,VIDEO,https://www.instagram.com/reel/DQEb1E1iBek/,2025-10-21 11:22:16,2664770.0,6303.0,4538940.0,259542.0,1.0,2025.0,False,10.0,Tuesday,11.0,3748243184460240804,camihawke,15526265,2.0,clips,1761045760.0,True,70.00800323486328,,0.0,0.0,original,original_sounds,Original audio,camihawke,1158231568971878,18537675586048092,70000.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DQt_qF3iNGz,reel,multimodal_dataset_fixed\reel\DQt_qF3iNGz,0,1,1,True,3,True,True,17988423797897331,Io che vivo la vita con la stessa capacità di farmi valere di Hamtaro.,370.0,37866.0,REELS,VIDEO,https://www.instagram.com/reel/DQt_qF3iNGz/,2025-11-06 14:39:58,746124.0,1179.0,1538703.0,45305.0,1.0,2025.0,False,11.0,Thursday,14.0,3759941233372877235,camihawke,15526265,2.0,clips,1762439971.0,True,57.305999755859375,,0.0,0.0,original,original_sounds,Original audio,camihawke,3314153988738142,18537121003062990,57300.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DR4NOicCDXX,reel,multimodal_dataset_fixed\reel\DR4NOicCDXX,0,1,1,True,13,True,True,18061327358532214,"Camilla menthal couch é un corso disponibile su tutte le piattaforme di università della vita ed é pensato per tutti e coloro che sono stati gettati tra i lupi e ne sono usciti capobranco. Se avete altri consigli potete scriverli nei commenti, li inserirò nel prossimo corso.  @imetec_italia @netflixit #adv #Imetec #CaldoPlaid #StrangerThings",114.0,11551.0,REELS,VIDEO,https://www.instagram.com/reel/DR4NOicCDXX/,2025-12-05 10:22:54,352357.0,320.0,622751.0,13627.0,1.0,2025.0,False,12.0,Friday,10.0,3780830060832372183,camihawke,15526265,2.0,clips,1764930124.0,True,72.0510025024414,,4.0,2.0,original,original_sounds,Original audio,camihawke,25166604859646469,18436158334097561,72033.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DRcMKI6iIGf,reel,multimodal_dataset_fixed\reel\DRcMKI6iIGf,0,1,1,True,44,True,True,18086705761971529,Se ascoltate bene a un certo punto della ricetta cambio idea. (A fine video screen con ingredienti “giusti”),464.0,42099.0,REELS,VIDEO,https://www.instagram.com/reel/DRcMKI6iIGf/,2025-11-24 13:16:43,630765.0,4729.0,1673075.0,54327.0,1.0,2025.0,False,11.0,Monday,13.0,3772944061154492831,camihawke,15526265,2.0,clips,1763990249.0,True,286.5090026855469,,0.0,0.0,none,,,,,,,,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DRMxto4CGkq,reel,multimodal_dataset_fixed\reel\DRMxto4CGkq,0,1,1,True,3,True,True,17914403676087795,WARNING: Immagini forti e paurose adatte a un pubblico di soli adulti.,566.0,45839.0,REELS,VIDEO,https://www.instagram.com/reel/DRMxto4CGkq/,2025-11-18 13:35:30,720930.0,907.0,1413518.0,55074.0,1.0,2025.0,False,11.0,Tuesday,13.0,3768605628747508010,camihawke,15526265,2.0,clips,1763472909.0,True,85.16899871826172,,0.0,0.0,original,original_sounds,Original audio,camihawke,2024836378282121,18368082793083685,85166.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DRrZ5OViGsN,reel,multimodal_dataset_fixed\reel\DRrZ5OViGsN,0,1,1,True,3,True,True,18316576432218329,"Se poteste inventare e scagliare ora un incantesimo come si chiamerebbe e cosa farebbe?  Inizio io: Nannibus, non ho bisogno di dormire e non ho sonno.   Addio Demetra Von Kopperstein, mi mancherai. #arcaniversitas45 #larp",178.0,24694.0,REELS,VIDEO,https://www.instagram.com/reel/DRrZ5OViGsN/,2025-11-30 11:05:41,598405.0,332.0,1288857.0,26537.0,1.0,2025.0,False,11.0,Sunday,11.0,3777226596046891789,camihawke,15526265,2.0,clips,1764500765.0,True,12.213000297546387,,2.0,0.0,original,original_sounds,Original audio,camihawke,25314109011609209,18545739763051907,12200.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DS-20qDDm08,reel,multimodal_dataset_fixed\reel\DS-20qDDm08,0,1,1,True,7,True,True,18057510863335117,Guardami fare la valigia piú sbagliata di sempre.     Ps domani parto se avete consigli sul Messico lasciateli qua sotto nei commenti.,183.0,12813.0,REELS,VIDEO,https://www.instagram.com/reel/DS-20qDDm08/,2026-01-01 20:59:58,858236.0,675.0,1767658.0,30715.0,1.0,2026.0,False,1.0,Thursday,20.0,3800716248620100924,camihawke,15526265,2.0,clips,1767301181.0,True,124.96600341796875,,0.0,0.0,original,original_sounds,Original audio,camihawke,33428879473392541,18570677653032609,124966.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DS46m_FiOJp,reel,multimodal_dataset_fixed\reel\DS46m_FiOJp,0,1,1,True,6,True,True,18068982287131955,"Questo é il mio 2025 wrapped su un dispositivo sporco di pittura, e il vostro anno come è andato? risp sul mio.   @canva_italy #CanvaPartner #adv",247.0,30311.0,REELS,VIDEO,https://www.instagram.com/reel/DS46m_FiOJp/,2025-12-30 13:38:52,698560.0,1675.0,1336327.0,51579.0,1.0,2025.0,False,12.0,Tuesday,13.0,3799044051463365225,camihawke,15526265,2.0,clips,1767101918.0,True,176.3000030517578,,2.0,1.0,original,original_sounds,Original audio,camihawke,25669456356074845,18554574337012739,176300.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DSCsT95iAuy,reel,multimodal_dataset_fixed\reel\DSCsT95iAuy,0,1,1,True,35,True,True,17890319763388016,Questo gioco ti fa capire come le menti si attivino in modo diverso e perché a essere sbagliato sia proprio il modo degli altri mortacci de pippo come ho potuto perdere questo festival é truccato vince Fausto Leali,73.0,10160.0,REELS,VIDEO,https://www.instagram.com/reel/DSCsT95iAuy/,2025-12-09 12:11:10,498515.0,1260.0,835439.0,17896.0,1.0,2025.0,False,12.0,Tuesday,12.0,3783781523124652978,camihawke,15526265,2.0,clips,1765282181.0,True,131.60000610351562,,0.0,0.0,original,original_sounds,Original audio,camihawke,25559621183632290,18549300829043220,131600.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DSkKDGaCOTx,reel,multimodal_dataset_fixed\reel\DSkKDGaCOTx,0,1,1,True,2,True,True,18060171806636692,"Non so, so matta io? Ditemi voi e aggiungetene pure altre.",2012.0,67382.0,REELS,VIDEO,https://www.instagram.com/reel/DSkKDGaCOTx/,2025-12-22 12:02:23,2108974.0,6016.0,3275398.0,146824.0,1.0,2025.0,False,12.0,Monday,12.0,3793200979655582961,camihawke,15526265,2.0,clips,1766404881.0,True,89.93299865722656,,0.0,0.0,original,original_sounds,Original audio,camihawke,26175708528698971,18425242891113277,89933.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DSm4469iM9I,reel,multimodal_dataset_fixed\reel\DSm4469iM9I,0,1,1,True,9,True,True,17862647727478564,Se ti scappa un like per sbaglio c’è un’unica soluzione e te la spiego qui.  @sistemaerion #adv,51.0,8975.0,REELS,VIDEO,https://www.instagram.com/reel/DSm4469iM9I/,2025-12-23 13:30:06,599901.0,711.0,965630.0,14364.0,1.0,2025.0,False,12.0,Tuesday,13.0,3793969938310942536,camihawke,15526265,2.0,clips,1766496551.0,True,91.06800079345703,,1.0,1.0,original,original_sounds,Original audio,camihawke,25339235795705456,18548359504036300,91066.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DSZ6CFQiIsK,reel,multimodal_dataset_fixed\reel\DSZ6CFQiIsK,0,1,1,True,5,True,True,18069715202610545,Siamo tutte state l’amica/o semplice che se si prende bene con una serie tv parla solo di quella.  @falloutonprime @primevideoit  #FalloutStagioneDue #adv,58.0,5818.0,REELS,VIDEO,https://www.instagram.com/reel/DSZ6CFQiIsK/,2025-12-18 12:38:11,404663.0,304.0,712256.0,9387.0,1.0,2025.0,False,12.0,Thursday,12.0,3790315791191673610,camihawke,15526265,2.0,clips,1766060933.0,True,64.5,,2.0,2.0,original,original_sounds,Original audio,camihawke,25341320132192122,18547326874001938,64500.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DT-SSEwiP9j,reel,multimodal_dataset_fixed\reel\DT-SSEwiP9j,0,1,1,True,3,True,True,18091864309967377,"In questo trend tutti a mettere Frank Ocean però poi quando parte Vorrei tutti a gridare CHE IO VIVOOO ATTRAVERSOO GLI OCCHI TUOIIII. Io non mi nascondo.   Voglio sapere i vostri, non performativi peró, reali.",95.0,6726.0,REELS,VIDEO,https://www.instagram.com/reel/DT-SSEwiP9j/,2026-01-26 12:06:05,446606.0,3300.0,955410.0,12851.0,1.0,2026.0,False,1.0,Monday,12.0,3818569940953792355,camihawke,15526265,2.0,clips,1769429166.0,True,12.605999946594238,,0.0,0.0,original,original_sounds,Original audio,camihawke,25857434887220644,18527844208067741,12600.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DT0HTz4CFR9,reel,multimodal_dataset_fixed\reel\DT0HTz4CFR9,0,1,1,True,10,True,True,18084626429277572,"É uscito il primo video su YouTube, trovate il link in bio. Secondo voi @dario_moccia che numero ha fatto col dado?",65.0,5549.0,REELS,VIDEO,https://www.instagram.com/reel/DT0HTz4CFR9/,2026-01-22 13:17:25,435123.0,373.0,790238.0,8188.0,1.0,2026.0,False,1.0,Thursday,13.0,3815706931986191485,camihawke,15526265,2.0,clips,1769087833.0,True,57.43299865722656,,0.0,1.0,original,original_sounds,Original audio,camihawke,26120405274251449,18372292741088662,57433.0,False,True,['dario_moccia'],['1367222989'],1.0,[],[],0.0,[],0.0,0.0,[],False,ok
DTsflA6CISX,reel,multimodal_dataset_fixed\reel\DTsflA6CISX,0,1,1,True,2,True,True,18083735957242899,"Ebbene si.  Ho sempre avuto un canale Youtube che non ho mai usato se non come hardisk esterno per salvare i video che avrei poi fatto vedere da vecchia ai miei nipoti.  In questi tempi veloci, di 30 secondi in cui devi colpire e agganciare, sentivo il bisogno di tornare “alle origini” dei tempi lunghi, delle chiacchiere, dei video con cui confrontarci e stare insieme, magari in pochi, ma senza fretta.  Il primo video esce questo giovedí (ne uscirà uno a settimana, ogni giovedí).  Il link del canale é gia in bio.  Spero vogliate farmi compagnia in questo nuovo -vecchio- capitolo🤍",345.0,26564.0,REELS,VIDEO,https://www.instagram.com/reel/DTsflA6CISX/,2026-01-19 14:20:50,770706.0,713.0,1616620.0,33449.0,1.0,2026.0,False,1.0,Monday,14.0,3813561867512087703,camihawke,15526265,2.0,clips,1768832508.0,True,56.632999420166016,,0.0,0.0,original,original_sounds,Original audio,camihawke,26053391594258024,18573277921035000,56633.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DU0gXzkCMue,reel,multimodal_dataset_fixed\reel\DU0gXzkCMue,0,1,1,True,5,True,True,18037279256547256,Seguitemi per la parte 2! ✨,495.0,36148.0,REELS,VIDEO,https://www.instagram.com/reel/DU0gXzkCMue/,2026-02-16 13:30:22,712730.0,1123.0,1293532.0,61804.0,1.0,2026.0,False,2.0,Monday,13.0,3833831556200844190,camihawke,15526265,2.0,clips,1771248693.0,True,53.70000076293945,,0.0,0.0,original,original_sounds,Original audio,camihawke,25852986780996811,18410465479120524,53700.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DU8OTMeiDzw,reel,multimodal_dataset_fixed\reel\DU8OTMeiDzw,0,1,1,True,2,True,True,18082563064995703,"È online su YouTube il video di oggi, si chiama a domanda rispondo e come suggerisce il nome ho risposto a tante delle domande che mi avete fatto ieri. Si parla di molte cose, in uno spazio sicuro. Mi piacerebbe davvero sapere che ne pensate, non solo del format ma anche di ció di cui si è parlato.  Il link è in bio.  Vi leggo nei commenti ♥️ (qui e su YT)",150.0,17645.0,REELS,VIDEO,https://www.instagram.com/reel/DU8OTMeiDzw/,2026-02-19 13:25:38,576608.0,2512.0,1028275.0,31259.0,1.0,2026.0,False,2.0,Thursday,13.0,3836003874331180272,camihawke,15526265,2.0,clips,1771507555.0,True,60.625,,0.0,0.0,original,original_sounds,Original audio,camihawke,26329860809960277,18379601002088846,60625.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DUdQXlVCJHg,reel,multimodal_dataset_fixed\reel\DUdQXlVCJHg,0,1,1,True,13,True,True,18122831746562545,Scusa Superman non me ne volere ma non so niente di te.,59.0,2606.0,REELS,VIDEO,https://www.instagram.com/reel/DUdQXlVCJHg/,2026-02-07 12:51:52,314802.0,143.0,573484.0,5985.0,1.0,2026.0,False,2.0,Saturday,12.0,3827287247708262880,camihawke,15526265,2.0,clips,1770468279.0,True,53.7599983215332,,0.0,0.0,original,original_sounds,Original audio,camihawke,26543053268630559,18408597235122966,53000.0,False,True,['claudiodibiagio' 'roccotnl' 'lollobarollo1'],['5160149' '186430920' '434157595'],3.0,[],[],0.0,[],0.0,0.0,[],False,ok
DUGHv3viK5A,reel,multimodal_dataset_fixed\reel\DUGHv3viK5A,0,1,1,True,7,True,True,17949578172091381,Su YouTube é uscito un nuovo video: la tierlist delle cose di cui mi frega meno.  Vorrei sapere se siamo sulla stessa lunghezza d’onda.  Tornassi indietro forse due cose due le aggiungerei eheh ma ditemi le vostre pls.  Link del video completo in bio,58.0,4476.0,REELS,VIDEO,https://www.instagram.com/reel/DUGHv3viK5A/,2026-01-29 13:11:59,376553.0,252.0,820904.0,7466.0,1.0,2026.0,False,1.0,Thursday,13.0,3820775409864715840,camihawke,15526265,2.0,clips,1769692106.0,True,81.23999786376953,,0.0,0.0,original,original_sounds,Original audio,camihawke,26052587570999487,18526787350070225,81240.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DUk9iXHiKdc,reel,multimodal_dataset_fixed\reel\DUk9iXHiKdc,0,1,1,True,2,True,True,17863858605504655,É un’esperienza che vi risuona? Chiedo per un’amica.,597.0,28023.0,REELS,VIDEO,https://www.instagram.com/reel/DUk9iXHiKdc/,2026-02-10 12:36:42,833970.0,1727.0,1476412.0,66808.0,1.0,2026.0,False,2.0,Tuesday,12.0,3829456225293608796,camihawke,15526265,2.0,clips,1770727046.0,True,78.0999984741211,,0.0,0.0,original,original_sounds,Original audio,camihawke,25865309299758095,18558456052021732,78100.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DUOWEjciIHg,reel,multimodal_dataset_fixed\reel\DUOWEjciIHg,0,1,1,True,2,True,True,18089649665044901,Buon inizio mese e buona domenica,103.0,9225.0,REELS,VIDEO,https://www.instagram.com/reel/DUOWEjciIHg/,2026-02-01 17:45:35,584182.0,332.0,1237772.0,15133.0,1.0,2026.0,False,2.0,Sunday,17.0,3823090203644953056,camihawke,15526265,2.0,clips,1769967952.0,True,13.35099983215332,"Milan, Italy",0.0,0.0,original,original_sounds,Original audio,camihawke,25821990784121327,18552780322037133,13336.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DV_Gk0hDEUT,reel,multimodal_dataset_fixed\reel\DV_Gk0hDEUT,0,1,1,True,2,True,True,18017386379821407,Quando si sbaglia è importante riconoscerlo.,353.0,37435.0,REELS,VIDEO,https://www.instagram.com/reel/DV_Gk0hDEUT/,2026-03-17 12:44:10,1012089.0,2045.0,1731209.0,75343.0,1.0,2026.0,False,3.0,Tuesday,12.0,3854828724621690131,camihawke,15526265,2.0,clips,1773751497.0,True,11.232999801635742,,0.0,0.0,original,original_sounds,Original audio,camihawke,26465241503087552,18513381838073740,11233.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DVDrMUEiAal,reel,multimodal_dataset_fixed\reel\DVDrMUEiAal,0,1,1,True,4,True,True,17906961264186388,"Alla domanda se mi hanno fatto mai pesare di non avere ancora figli ho detto sì, e credo che nel 2026 far coincidere ancora l’idea di realizzazione di una donna con la sua sola maternità sia veramente imbarazzante. Amo i bambini e desidererei averne, ma ora sono felice così, perché la mia vita è già piena. Quando e se sarà, sarò felicissima, se non sarà, saró lo stesso felicissima. Queste per me sono le basi per una famiglia felice. (NB La famiglia, poi, non è solo quella composta da genitori e figli, vi prego, non siamo nel medioevo).",668.0,58475.0,REELS,VIDEO,https://www.instagram.com/reel/DVDrMUEiAal/,2026-02-22 10:57:38,1645540.0,7759.0,2791205.0,128998.0,1.0,2026.0,False,2.0,Sunday,10.0,3838101269634352805,camihawke,15526265,2.0,clips,1771757907.0,True,62.41600036621094,,0.0,0.0,original,original_sounds,Original audio,camihawke,27000801329510236,18512447617074917,62416.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DVeTxJEDnKP,reel,multimodal_dataset_fixed\reel\DVeTxJEDnKP,0,1,1,True,3,True,True,18059779787689235,Nuova cami sbloccata: ✨camicorsetto✨   *questo l’ho preso usato su un sito secondhand🫰🏻,494.0,42064.0,REELS,VIDEO,https://www.instagram.com/reel/DVeTxJEDnKP/,2026-03-04 19:03:12,904190.0,1032.0,2170750.0,58513.0,1.0,2026.0,False,3.0,Wednesday,19.0,3845598071690785423,camihawke,15526265,2.0,clips,1772651067.0,True,81.515,,0.0,0.0,licensed,,Che fastidio!,Ditonellapiaga,,1327420149411400,,False,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],,ok
DVgPNv7CCox,reel,multimodal_dataset_fixed\reel\DVgPNv7CCox,0,1,1,True,13,True,True,18027968147795545,"Oggi con @mr.marra parliamo del giudizio, un tema complesso che può essere affrontato da diverse angolazioni. Trovate la puntata intera su YouTube (link in bio). Sempre contenta di leggere le vostre impressioni! Grazie a Davide per la bellissima chiacchiera, ovviamente.",55.0,3285.0,REELS,VIDEO,https://www.instagram.com/reel/DVgPNv7CCox/,2026-03-05 13:45:35,450223.0,425.0,737198.0,6254.0,1.0,2026.0,False,3.0,Thursday,13.0,3846140997281524273,camihawke,15526265,2.0,clips,1772716016.0,True,73.08000183105469,,0.0,1.0,original,original_sounds,Original audio,camihawke,34120110264270273,18444520174129099,73000.0,False,True,['mr.marra'],['199750116'],1.0,['mr.marra'],['199750116'],1.0,[],0.0,0.0,[],False,ok
DVGUSofiEpx,reel,multimodal_dataset_fixed\reel\DVGUSofiEpx,0,1,1,True,3,True,True,18106512166754705,"#adv Cerco lavoro a Sanremo, vorrei essere una maestranza ma mi adatto a tutto, ecco le mie referenze. @canva_italy #CanvaPartner",175.0,14861.0,REELS,VIDEO,https://www.instagram.com/reel/DVGUSofiEpx/,2026-02-23 11:32:40,398640.0,506.0,740169.0,21446.0,1.0,2026.0,False,2.0,Monday,11.0,3838844973739428465,camihawke,15526265,2.0,clips,1771846267.0,True,138.3000030517578,,2.0,1.0,original,original_sounds,Original audio,camihawke,26499046829693025,18451986442098800,138000.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DVOPskiiPpE,reel,multimodal_dataset_fixed\reel\DVOPskiiPpE,0,1,1,True,2,True,True,18563068321058124,"A Sanremo tutti parlano di musica ma noi abbiamo tierlistato i cantanti in gara sulla base di quanto ci tornerebbero utili se fossero i nostri compagni naufraghi su un’isola deserta.  Il video completo è su You Tube, link in bio.",17.0,2482.0,REELS,VIDEO,https://www.instagram.com/reel/DVOPskiiPpE/,2026-02-26 13:30:01,342018.0,310.0,551132.0,3718.0,1.0,2026.0,False,2.0,Thursday,13.0,3841076565782362692,camihawke,15526265,2.0,clips,1772112220.0,True,41.400001525878906,,0.0,0.0,original,original_sounds,Original audio,camihawke,23906031459094123,18564708325022929,41400.0,False,True,['guglielmoscilla'],['10279523'],1.0,['guglielmoscilla'],['10279523'],1.0,[],0.0,0.0,[],False,ok
DVs9j34CLSe,reel,multimodal_dataset_fixed\reel\DVs9j34CLSe,0,1,1,True,46,True,True,18094461761009702,Famme magnà ritorna per rompere il silenzio sugli gnocchi di patate. ADESSO PARLO IO.,397.0,26964.0,REELS,VIDEO,https://www.instagram.com/reel/DVs9j34CLSe/,2026-03-10 11:52:28,520680.0,3878.0,1021288.0,42092.0,1.0,2026.0,False,3.0,Tuesday,11.0,3849722527509689502,camihawke,15526265,2.0,clips,1773143492.0,True,253.13299560546875,,0.0,0.0,original,original_sounds,Original audio,camihawke,26062694743414312,18378807760094415,253133.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
DVY0i_iiD_5,reel,multimodal_dataset_fixed\reel\DVY0i_iiD_5,0,1,1,True,5,True,True,18170654980400934,Voglio sapere la vostra prima posizione e se ne avete cinque come me.,65.0,6665.0,REELS,VIDEO,https://www.instagram.com/reel/DVY0i_iiD_5/,2026-03-02 15:55:01,299551.0,252.0,551975.0,11245.0,1.0,2026.0,False,3.0,Monday,15.0,3844053385066594297,camihawke,15526265,2.0,clips,1772466992.0,True,86.0999984741211,,0.0,0.0,original,original_sounds,Original audio,camihawke,26063888816631700,18575797096056046,86100.0,False,True,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
